timeindex,DE-coal-st,DE-electricity-shortage,DE-gas-ccgt,DE-gas-ocgt,DE-lignite-st,DE-mixed-st,DE-oil-ocgt,DE-other-res,DE-chp-must-run,DE-hydro-ror,DE-solar-pv,DE-wind-offshore,DE-wind-onshore,DE-biomass-st,DE-cavern-acaes,DE-hydro-phs,DE-hydrogen-storage,DE-lithium-battery,DE-hydro-reservoir,import,DE-electricity-load,DE-decentral_heat-hp,DE-flex-decentral_heat-hp,DE-electricity-excess
2030-01-11 03:00:00,6862.05,0.0,0.0,0.0,7578.6,0.0,0.0,1300.0,8345.0,4329.0,0.0,13160.910380688001,12209.9985,6000.0,0.0,0.0,0.0,-5023.60226943,0.0,8389.627827268001,57957.975668223466,0.0,5193.6087703,0.0
2030-01-11 04:00:00,6862.05,0.0,0.0,0.0,7578.6,0.0,0.0,1300.0,8345.0,4329.0,0.0,13126.121134608002,13886.226,6000.0,0.0,0.0,0.0,0.0,27.5819426706,6503.114312844002,60864.392871621305,0.0,7093.30051851,0.0
2030-01-11 05:00:00,6862.05,0.0,0.0,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,0.0,12763.086228448,15948.657000000001,6000.0,0.0,0.0,0.0,0.0,995.9,10476.88350116,69299.3210597433,0.0,8416.55566987,0.0
2030-01-11 06:00:00,6862.05,0.0,0.0,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,0.0,12750.185664752,17583.588,6000.0,0.0,0.0,0.0,1992.10283788,995.9,14353.807853972998,77030.2102979739,0.0,8176.72405862,0.0
2030-01-11 07:00:00,6862.05,0.0,0.0,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,1149.5,12723.367582672001,19204.839,6000.0,0.0,0.0,0.0,2385.60711657,995.9,13585.187248003998,79619.58432041103,0.0,7956.16662684,0.0
2030-01-11 08:00:00,6862.05,0.0,0.0,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,9718.5,12533.817623472001,17673.192,6000.0,0.0,0.0,0.0,0.0,995.9,7993.745379105,78791.4359402503,0.0,7655.06906232,0.0
2030-01-11 09:00:00,6862.05,0.0,0.0,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,19959.5,13018.415495872001,15668.559000000001,6000.0,0.0,0.0,0.0,0.0,995.9,-765.5188413250007,79108.47912121101,0.0,7299.72653333,0.0
2030-01-11 10:00:00,6862.05,0.0,0.0,0.0,7578.6,0.0,0.0,1300.0,8345.0,4329.0,25184.5,12887.283126000002,14867.424,6000.0,0.0,0.0,0.0,0.0,995.9,-2139.2339641010003,79219.04934090549,0.0,6991.47382099,0.0
2030-01-11 11:00:00,6862.05,0.0,0.0,0.0,7578.6,0.0,0.0,1300.0,8345.0,4329.0,25707.0,12709.100426784002,15565.360499999999,6000.0,0.0,0.0,0.0,0.0,995.9,-3177.872945315,79409.72655650107,0.0,6804.41142497,0.0
2030-01-11 12:00:00,6862.05,0.0,0.0,0.0,7578.6,2815.95395296,0.0,1300.0,8345.0,4329.0,21840.5,13194.706101344002,15934.549500000001,6000.0,0.0,0.0,0.0,0.0,995.9,-3291.2305448790003,79138.9423450044,0.0,6766.08666442,0.0
2030-01-11 13:00:00,6862.05,0.0,0.0,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,13794.0,13085.845313424003,17061.4395,6000.0,0.0,0.0,0.0,0.0,995.9,2943.8563300200003,78588.34778162777,0.0,6824.04336182,0.0
2030-01-11 14:00:00,6862.05,0.0,0.0,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,4389.0,12896.8628164,20267.860500000003,6000.0,0.0,0.0,0.0,0.0,995.9,9709.595101961,78846.72105009755,0.0,6943.84736826,0.0
2030-01-11 15:00:00,6862.05,0.0,0.0,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,0.0,12840.687457984002,25045.6005,6000.0,0.0,0.0,0.0,0.0,995.9,10072.226413312801,79257.4104375342,0.0,7228.35393375,0.0
2030-01-11 16:00:00,6862.05,0.0,0.0,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,0.0,13021.566019104,27135.5625,6000.0,0.0,0.0,0.0,1587.54643296,995.9,9331.531763789,82195.41913227331,0.0,7408.03758357,0.0
2030-01-11 17:00:00,6862.05,0.0,0.0,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,0.0,13013.849478384001,29022.633,6000.0,0.0,0.0,0.0,2030.28011699,995.9,6417.633635085999,81597.43733188478,0.0,7414.20889857,0.0
2030-01-11 18:00:00,6862.05,0.0,0.0,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,0.0,13178.955269504002,29991.519000000004,6000.0,0.0,0.0,0.0,0.0,995.9,4802.237197408,79161.50769596246,0.0,7338.45377095,0.0
2030-01-11 19:00:00,6862.05,0.0,0.0,0.0,7578.6,2870.03245036,0.0,1300.0,8345.0,4329.0,0.0,12633.905164000002,30576.852,6000.0,0.0,0.0,0.0,0.0,995.9,308.90086784399955,74678.90072814428,0.0,7121.33975406,0.0
2030-01-11 20:00:00,6862.05,0.0,0.0,0.0,7578.6,0.0,0.0,1300.0,8345.0,4329.0,0.0,12987.548870320003,31858.155,6000.0,0.0,0.0,0.0,0.0,995.9,-3100.1026694,70711.91202971771,0.0,6444.2391712,0.0
2030-01-11 21:00:00,6862.05,0.0,0.0,0.0,7578.6,0.0,0.0,1300.0,8345.0,4329.0,0.0,13192.003395648002,31515.3,6000.0,0.0,0.0,0.0,0.0,995.9,-6932.507472495001,68103.35745896625,0.0,5081.98846419,0.0
2030-01-11 22:00:00,6862.05,0.0,0.0,0.0,7578.6,0.0,0.0,1300.0,8345.0,4329.0,0.0,13191.392162144002,32328.747,6000.0,0.0,0.0,0.0,-3145.82353835,0.0,-9996.37874445,62639.157724472556,0.0,4153.42915487,0.0
2030-01-11 23:00:00,6862.05,0.0,0.0,0.0,7578.6,0.0,0.0,228.415584816,7863.162455532244,4329.0,0.0,13115.251029424002,33064.218,6000.0,0.0,0.0,0.0,-9174.33204836,0.0,-7877.660038521,58293.07112995063,0.0,3695.63385293,0.0
2030-01-12 00:00:00,6862.05,0.0,0.0,0.0,7578.6,0.0,0.0,1300.0,8179.8203046611325,4329.0,0.0,13338.128600816002,35251.393500000006,6000.0,0.0,0.0,0.0,-12194.9426247,0.0,-10976.29538542,55823.293467591204,0.0,3844.46092774,0.0
2030-01-12 01:00:00,6862.05,0.0,0.0,0.0,7578.6,0.0,0.0,0.0,8345.0,4329.0,0.0,13443.543484928003,35913.249,6000.0,0.0,0.0,0.0,-12500.0,0.0,-11330.837795939999,54700.66725742783,0.0,3939.93743156,0.0
2030-01-12 02:00:00,5346.29225849,0.0,0.0,0.0,7578.6,0.0,0.0,0.0,8345.0,4329.0,0.0,13373.151024879999,35634.348000000005,6000.0,0.0,0.0,0.0,-12500.0,0.0,-8456.46698202,55402.449672223425,0.0,4247.47462913,0.0
2030-01-12 03:00:00,3830.60326564,0.0,0.0,0.0,7578.6,0.0,0.0,0.0,8345.0,4329.0,0.0,13490.982707088002,37190.7045,6000.0,0.0,0.0,0.0,-12500.0,0.0,-6804.44196047,56541.999895605346,0.0,4918.44861665,0.0
2030-01-12 04:00:00,6862.05,0.0,0.0,0.0,7578.6,0.0,0.0,0.0,8345.0,4329.0,0.0,13550.719114256,37764.153,6000.0,0.0,0.0,0.0,-10925.2773009,0.0,-6819.864348096002,59969.67670613431,0.0,6714.70375908,0.0
2030-01-12 05:00:00,6862.05,0.0,0.0,0.0,7578.6,0.0,0.0,1300.0,8345.0,4329.0,0.0,13440.761212976002,36665.9055,6000.0,0.0,0.0,0.0,0.0,995.9,-8905.566744259999,68640.41281176801,0.0,7971.23715695,0.0
2030-01-12 06:00:00,6862.05,0.0,0.0,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,0.0,13600.0,34865.959500000004,6000.0,0.0,0.0,0.0,0.0,995.9,-1421.9616881860002,77833.53679208075,0.0,7737.71101973,0.0
2030-01-12 07:00:00,6862.05,0.0,0.0,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,313.5,13600.0,33019.330500000004,6000.0,0.0,0.0,0.0,0.0,995.9,2302.2240138099996,80226.59226118278,0.0,7535.71225262,0.0
2030-01-12 08:00:00,6862.05,0.0,0.0,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,3866.5000000000005,13600.0,31243.751999999997,6000.0,0.0,0.0,0.0,0.0,995.9,-176.34115576000022,79815.90287374613,0.0,7245.2579705,0.0
2030-01-12 09:00:00,6862.05,0.0,0.0,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,7628.499999999999,13600.0,29545.465500000002,6000.0,0.0,0.0,0.0,0.0,995.9,-1941.3863996511,80447.73270057174,0.0,6912.09639978,0.0
2030-01-12 10:00:00,6862.05,0.0,0.0,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,9718.5,13600.0,26764.236000000004,6000.0,0.0,0.0,0.0,0.0,995.9,-5.56540946000041,81984.43310081548,0.0,6619.98748972,0.0
2030-01-12 11:00:00,6862.05,0.0,0.0,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,10868.0,13600.0,26367.858,6000.0,0.0,0.0,0.0,0.0,995.9,-654.8798015713,82260.85865005168,0.0,6447.36954838,0.0
2030-01-12 12:00:00,6862.05,0.0,0.0,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,9509.5,13434.439598688,26848.624499999998,6000.0,0.0,0.0,0.0,0.0,995.9,-455.8822745080006,81451.89081820531,0.0,6412.04100598,0.0
2030-01-12 13:00:00,6862.05,0.0,0.0,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,5120.5,12576.584059167999,28082.646,6000.0,0.0,0.0,0.0,0.0,995.9,2509.99371015,80354.0864940958,0.0,6462.88727523,0.0
2030-01-12 14:00:00,6862.05,0.0,0.0,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,1149.5,10682.532211648,30747.852,6000.0,0.0,0.0,0.0,0.0,995.9,4965.531440269999,79495.4748901417,0.0,6577.19076177,0.0
2030-01-12 15:00:00,6862.05,0.0,0.0,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,0.0,8002.914835808002,31181.508,6000.0,0.0,0.0,0.0,0.0,995.9,9088.041344672,79946.78190930287,0.0,6852.93227118,0.0
2030-01-12 16:00:00,6862.05,0.0,0.0,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,0.0,6163.586459935999,30431.159999999996,6000.0,0.0,0.0,0.0,9167.61130391,995.9,4910.9252648743995,82180.75165415058,0.0,7019.78137458,0.0
2030-01-12 17:00:00,6862.05,0.0,0.0,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,0.0,4598.710134688001,32502.825,6000.0,0.0,0.0,0.0,7421.0769945,995.9,5218.7635826963015,81238.64825165167,0.0,7029.97746024,0.0
2030-01-12 18:00:00,6862.05,0.0,0.0,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,0.0,3402.075995392,34705.818,6000.0,0.0,0.0,0.0,417.475634559,995.9,8881.294337286,78976.47181810637,0.0,6957.44214913,0.0
2030-01-12 19:00:00,6862.05,0.0,0.0,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,0.0,2333.5161539039996,35548.2495,6000.0,0.0,0.0,0.0,0.0,995.9,4518.106634942999,74176.82166932749,0.0,6750.30061953,0.0
2030-01-12 20:00:00,6862.05,0.0,0.0,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,0.0,1722.3020775040004,35002.332,6000.0,0.0,0.0,0.0,0.0,995.9,2103.7336577840015,71248.96738251949,0.0,6106.65035277,0.0
2030-01-12 21:00:00,6862.05,0.0,0.0,0.0,7578.6,0.0,0.0,1300.0,8345.0,4329.0,0.0,1614.0488704000002,34166.5695,6000.0,0.0,0.0,0.0,0.0,995.9,2649.577041845,69025.1520456029,0.0,4815.59336663,0.0
2030-01-12 22:00:00,6862.05,0.0,0.0,0.0,7578.6,0.0,0.0,1300.0,8345.0,4329.0,0.0,1687.2646629760002,34183.840500000006,6000.0,0.0,0.0,0.0,-521.684478468,0.0,-2217.5311132869992,63613.98088586065,0.0,3932.55868537,0.0
2030-01-12 23:00:00,6862.05,0.0,0.0,0.0,7578.6,0.0,0.0,1300.0,6164.3616026635045,4329.0,0.0,1419.3159517440001,33501.379499999995,6000.0,0.0,0.0,0.0,-4418.22348753,0.0,-1488.6619972629996,58350.61277489367,0.0,2897.20879472,0.0
2030-01-13 00:00:00,6862.05,0.0,0.0,0.0,7578.6,0.0,0.0,1300.0,6477.974664781538,4329.0,0.0,1032.6942084480002,32531.638499999997,6000.0,0.0,0.0,0.0,-7217.32172602,0.0,-129.40968651299954,55720.62112073204,0.0,3044.60483997,0.0
2030-01-13 01:00:00,6862.05,0.0,0.0,0.0,7578.6,0.0,0.0,1300.0,6620.794205509441,4329.0,0.0,587.389000448,33303.1905,6000.0,0.0,0.0,0.0,-9414.03435689,0.0,290.002701288,54345.262979838415,0.0,3111.72907052,0.0
2030-01-13 02:00:00,6862.05,0.0,0.0,0.0,7578.6,0.0,0.0,1300.0,7282.654781993979,4329.0,0.0,424.6879784640001,32738.634,6000.0,0.0,0.0,0.0,-8458.25632737,0.0,157.4856180429997,54792.056928807964,0.0,3422.79912233,0.0
2030-01-13 03:00:00,6862.05,0.0,0.0,0.0,7578.6,0.0,0.0,0.0,8345.0,4329.0,0.0,206.08473719999998,31448.609999999997,6000.0,0.0,0.0,0.0,-4443.72457827,0.0,-175.22826446699946,56032.02296395324,0.0,4118.36893051,0.0
2030-01-13 04:00:00,6862.05,0.0,0.0,0.0,7578.6,0.0,0.0,1300.0,8345.0,4329.0,0.0,75.9279228,29633.188499999997,6000.0,0.0,0.0,0.0,0.0,603.42525188,35.98882271999901,59130.24565049457,0.0,5632.93484691,0.0
2030-01-13 05:00:00,6862.05,0.0,0.0,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,0.0,41.484804880000006,28118.385,6000.0,0.0,0.0,0.0,0.0,995.9,7806.5442292026,67769.39026478698,0.0,6724.2737693,0.0
2030-01-13 06:00:00,6862.05,0.0,0.0,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,0.0,35.02910656000001,26305.785,6000.0,0.0,0.0,0.0,7968.21965723,995.9,10370.395054159999,76668.03641509707,0.0,6538.64240285,0.0
2030-01-13 07:00:00,6862.05,0.0,0.0,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,0.0,18.870143072,26953.191000000003,6000.0,0.0,0.0,0.0,10925.0308854,995.9,9847.13004594,79935.49923382384,0.0,6335.97284064,0.0
2030-01-13 08:00:00,6862.05,0.0,0.0,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,1045.0,0.0,27373.594500000003,6000.0,0.0,0.0,0.0,9821.38030547,995.9,9026.422152523,79818.15940884192,0.0,5975.48754915,0.0
2030-01-13 09:00:00,6862.05,0.0,0.0,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,2717.0,0.0,26777.232,6000.0,0.0,0.0,0.0,9771.25866671,995.9,8760.027973388,80913.70719785563,0.0,5639.06144224,0.0
2030-01-13 10:00:00,6862.05,0.0,0.0,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,4180.0,46.67221779200001,26482.086,6000.0,0.0,0.0,0.0,9503.61917996,995.9,8837.646163749998,82197.67566736911,0.0,5379.59789414,0.0
2030-01-13 11:00:00,6862.05,0.0,0.0,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,4493.5,114.758979808,27415.233,6000.0,0.0,0.0,0.0,5975.21686274,995.9,10496.721037722004,81782.47320974087,0.0,5240.20667052,0.0
2030-01-13 12:00:00,6862.05,0.0,0.0,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,3553.0000000000005,281.31125849599994,28163.7,6000.0,0.0,0.0,0.0,5934.12123976,995.9,10056.170509019998,81315.37044490906,0.0,5200.18256236,0.0
2030-01-13 13:00:00,6862.05,0.0,0.0,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,1985.5,480.4177342400001,28611.207,6000.0,0.0,0.0,0.0,4846.87859184,995.9,11065.121064700197,80263.82509026356,0.0,5252.54930053,0.0
2030-01-13 14:00:00,6862.05,0.0,0.0,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,627.0,632.7171460159999,30709.8045,6000.0,0.0,0.0,0.0,4641.18928187,995.9,9872.788639784001,79652.3040793002,0.0,5358.44548837,0.0
2030-01-13 15:00:00,6862.05,0.0,0.0,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,0.0,1013.5728097279999,33775.1505,6000.0,0.0,0.0,0.0,2421.22520126,995.9,9399.568463438003,79543.99039470153,0.0,5592.77657973,0.0
2030-01-13 16:00:00,6862.05,0.0,0.0,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,0.0,1468.944128992,36443.691,6000.0,0.0,0.0,0.0,3100.65884322,995.9,8309.848662879998,82052.12915368965,0.0,5798.2634814,0.0
2030-01-13 17:00:00,6862.05,0.0,0.0,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,0.0,2076.637824992001,40994.9415,6000.0,0.0,0.0,0.0,0.0,995.9,5474.739223033201,81227.36557617264,0.0,5846.20297184,0.0
2030-01-13 18:00:00,6862.05,0.0,0.0,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,0.0,2954.3202762879996,43502.6565,6000.0,0.0,0.0,0.0,0.0,995.9,-51.51536078299978,79097.19644573198,0.0,5835.51496978,0.0
2030-01-13 19:00:00,6862.05,0.0,0.0,0.0,7578.6,0.0,0.0,1300.0,8345.0,4329.0,0.0,3580.804535776001,43383.4695,6000.0,0.0,0.0,0.0,0.0,995.9,-2591.704252931,74114.76695419282,0.0,5668.35282865,0.0
2030-01-13 20:00:00,6862.05,0.0,0.0,0.0,7578.6,0.0,0.0,1014.6562326,8345.0,4329.0,0.0,3671.993449696,44671.44149999999,6000.0,0.0,0.0,0.0,0.0,0.0,-6874.2878666741,70488.51505523294,0.0,5109.93826039,0.0
2030-01-13 21:00:00,381.703179183,0.0,0.0,0.0,7578.6,0.0,0.0,0.0,8345.0,4329.0,0.0,3440.7545974879995,46332.19350000001,6000.0,0.0,0.0,0.0,0.0,0.0,-4855.326891482999,67603.53493524526,0.0,3948.38944993,0.0
2030-01-13 22:00:00,0.0,0.0,0.0,0.0,7578.6,0.0,0.0,0.0,6695.0108888990235,4329.0,0.0,3445.338943152,46675.9035,787.157122027,0.0,0.0,0.0,0.0,0.0,-4045.6702970279994,62318.72974086813,0.0,3146.61041618,0.0
2030-01-13 23:00:00,0.0,0.0,0.0,0.0,5276.13720163,0.0,0.0,0.0,4480.308936878592,4329.0,0.0,3386.530371504001,45247.711500000005,0.0,0.0,0.0,0.0,-506.862178703,0.0,-2891.5349236210004,57215.57562170336,0.0,2105.71528597,0.0
2030-01-14 00:00:00,0.0,0.0,0.0,0.0,7578.6,0.0,0.0,0.0,4763.664428076257,4329.0,0.0,2538.7399888,45228.7305,0.0,0.0,0.0,0.0,-5139.56866513,0.0,-2891.0225344709997,54169.253242365565,0.0,2238.89047491,0.0
2030-01-14 01:00:00,0.0,0.0,0.0,0.0,7578.6,0.0,0.0,0.0,4853.105046520113,4329.0,0.0,1515.4473058560002,46158.6285,0.0,0.0,0.0,0.0,-6556.61388448,0.0,-2726.6227047739994,52870.617294729345,0.0,2280.9269684,0.0
2030-01-14 02:00:00,0.0,0.0,0.0,0.0,7578.6,0.0,0.0,0.0,5420.10147769771,4329.0,0.0,1028.2488449920002,44934.43949999999,0.0,0.0,0.0,0.0,-5400.50484307,0.0,-2180.7631522229985,53161.71032208829,0.0,2547.4115053,0.0
2030-01-14 03:00:00,0.0,0.0,0.0,0.0,6605.61235682,0.0,0.0,0.0,6780.835822767492,4329.0,0.0,972.1270618719999,42266.1555,0.0,0.0,0.0,0.0,0.0,0.0,-2639.630788859,55127.15239053513,0.0,3186.94756206,0.0
2030-01-14 04:00:00,0.0,0.0,0.0,0.0,7578.6,0.0,0.0,0.0,8345.0,4329.0,0.0,868.7988015520002,42547.878,4242.50105001,0.0,0.0,0.0,0.0,0.0,-4763.180149199,58769.200035165646,0.0,4379.3976672,0.0
2030-01-14 05:00:00,6862.05,0.0,0.0,0.0,7578.6,0.0,0.0,1300.0,8345.0,4329.0,0.0,739.7354154560003,42285.73499999999,6000.0,0.0,0.0,0.0,0.0,995.9,-5895.7092927349995,67180.43460478167,0.0,5359.87651794,0.0
2030-01-14 06:00:00,6862.05,0.0,0.0,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,0.0,552.7502824320003,40893.02550000001,6000.0,0.0,0.0,0.0,3697.74402378,995.9,-3243.6440156909994,75219.34088358976,0.0,5207.78490693,0.0
2030-01-14 07:00:00,6862.05,0.0,0.0,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,522.5,431.7843782240001,40037.598000000005,6000.0,0.0,0.0,0.0,6630.16557528,995.9,-2469.6628901390004,78661.68517224146,0.0,5017.94989113,0.0
2030-01-14 08:00:00,6862.05,0.0,0.0,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,4284.5,432.6837992640001,37612.134,6000.0,0.0,0.0,0.0,4333.03194057,995.9,-1933.8190630809995,78607.52832994213,0.0,4648.25234682,0.0
2030-01-14 09:00:00,6862.05,0.0,0.0,0.0,7578.6,3116.7,0.0,1300.0,8345.0,4329.0,9196.000000000002,422.624664528,35395.3755,6000.0,0.0,0.0,0.0,302.075596037,995.9,102.64401189199998,79587.99282906973,0.0,4357.97694339,0.0
2030-01-14 10:00:00,6862.05,0.0,0.0,0.0,7578.6,0.0,0.0,1300.0,8345.0,4329.0,13062.5,577.3006890880001,35054.2305,6000.0,0.0,0.0,0.0,0.0,995.9,372.6428810384996,80332.64941068566,0.0,4144.57465943,0.0
2030-01-14 11:00:00,6862.05,0.0,0.0,0.0,7578.6,0.0,0.0,1300.0,8345.0,4329.0,13898.5,758.6910241920002,36749.182499999995,6000.0,0.0,0.0,0.0,0.0,995.9,-2888.967302316001,79898.26640474304,0.0,4029.68981712,0.0
2030-01-14 12:00:00,6862.05,0.0,0.0,0.0,7578.6,0.0,0.0,1300.0,8345.0,4329.0,11390.5,996.0852192640002,38527.668,6000.0,0.0,0.0,0.0,0.0,995.9,-3587.8181869590007,78764.35751910064,0.0,3972.6275132,0.0
2030-01-14 13:00:00,6862.05,0.0,0.0,0.0,7578.6,0.0,0.0,1300.0,8345.0,4329.0,6374.5,2142.46324592,38713.9725,6000.0,0.0,0.0,0.0,0.0,995.9,-2050.8518745210004,76556.33792785468,0.0,4034.29594354,0.0
2030-01-14 14:00:00,6862.05,0.0,0.0,0.0,7578.6,0.0,0.0,1300.0,8345.0,4329.0,1881.0000000000002,4611.5414686720005,41586.345,6000.0,0.0,0.0,0.0,0.0,995.9,-3184.5294310980007,76181.75310195092,0.0,4123.15393562,0.0
2030-01-14 15:00:00,6862.05,0.0,0.0,0.0,7578.6,0.0,0.0,1300.0,8345.0,4329.0,0.0,7562.236323872,44685.549000000006,6000.0,0.0,0.0,0.0,0.0,995.9,-6403.760359816,76947.84676697697,0.0,4306.72819707,0.0
2030-01-14 16:00:00,6862.05,0.0,0.0,0.0,7578.6,0.0,0.0,1300.0,8345.0,4329.0,0.0,10236.294030592002,45642.465000000004,6000.0,0.0,0.0,0.0,0.0,995.9,-6745.131727012998,80043.81291842251,0.0,4500.36438516,0.0
2030-01-14 17:00:00,6862.05,0.0,0.0,0.0,7578.6,0.0,0.0,1300.0,8345.0,4329.0,0.0,9721.658515472001,45133.911,6000.0,0.0,0.0,0.0,0.0,995.9,-6359.323529516001,79308.18247718982,0.0,4598.61350876,0.0
2030-01-14 18:00:00,6862.05,0.0,0.0,0.0,7578.6,0.0,0.0,1300.0,8345.0,4329.0,0.0,10072.843797936,44477.784,6000.0,0.0,0.0,0.0,0.0,995.9,-9096.4830325202,76253.9622250167,0.0,4610.7325404,0.0
2030-01-14 19:00:00,127.524781519,0.0,0.0,0.0,7578.6,0.0,0.0,0.0,8345.0,4329.0,0.0,10259.578063184,45474.372,6000.0,0.0,0.0,0.0,0.0,0.0,-6567.512114034001,71066.18803975922,0.0,4480.37469091,0.0
2030-01-14 20:00:00,0.0,0.0,0.0,0.0,7578.6,0.0,0.0,0.0,8345.0,4329.0,0.0,11306.565560192003,44015.57100000001,5148.78338459,0.0,0.0,0.0,0.0,0.0,-8773.410338734999,67922.83465130178,0.0,4027.27495473,0.0
2030-01-14 21:00:00,0.0,0.0,0.0,0.0,7578.6,0.0,0.0,0.0,6515.463604852687,4329.0,0.0,11892.300654032,45232.92,3849.01093304,0.0,0.0,0.0,0.0,0.0,-10123.818019297,66211.2527811331,0.0,3062.22439149,0.0
2030-01-14 22:00:00,0.0,0.0,0.0,0.0,3854.24400236,0.0,0.0,0.0,5063.671098239533,4329.0,0.0,12259.798972208,46526.534999999996,0.0,0.0,0.0,0.0,0.0,0.0,-8214.676412506999,61438.68105350388,0.0,2379.89160679,0.0
2030-01-14 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4261.084272097053,4329.0,0.0,12261.609693887998,48400.182,0.0,0.0,-1928.28910344,0.0,0.0,0.0,-8406.433290474,56314.08985092896,0.0,2603.06372114,0.0
2030-01-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4502.478792301377,4329.0,0.0,12429.226253360002,48808.61549999999,0.0,0.0,-7061.85930624,0.0,0.0,0.0,-7430.62504714,53460.70122228256,0.0,2116.13497,0.0
2030-01-15 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4608.665739304935,4329.0,0.0,12486.328083488002,47429.928,0.0,0.0,0.0,0.0,-7105.70956446,0.0,-7547.65188052,51970.25979150284,0.0,2230.3005863,0.0
2030-01-15 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5186.223775426434,4329.0,0.0,12845.840523824001,46004.30100000001,0.0,0.0,-8620.76229593,0.0,0.0,0.0,-5045.759637644,52261.352818861786,0.0,2437.4905468,0.0
2030-01-15 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6566.3686376904125,4329.0,0.0,12931.182481952002,45664.352999999996,0.0,0.0,0.0,0.0,-10832.5992415,0.0,-2780.5168947189995,52791.63856637615,0.0,3086.14941704,0.0
2030-01-15 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8345.0,4329.0,0.0,13413.057965648,44990.1,0.0,0.0,-9791.6,0.0,0.0,0.0,-4719.749269483001,52222.991722233084,0.0,4342.81697393,0.0
2030-01-15 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8345.0,4329.0,0.0,13583.280521760002,43333.793999999994,0.0,0.0,0.0,0.0,-5163.9188445,0.0,-7258.8404661820005,52001.85128284412,0.0,5166.46392823,0.0
2030-01-15 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8345.0,4329.0,0.0,13037.151757824002,40330.2645,0.0,0.0,0.0,0.0,0.0,0.0,-5378.276485234999,55707.081910157205,0.0,4956.05786242,0.0
2030-01-15 07:00:00,0.0,0.0,0.0,0.0,6883.67922119,0.0,0.0,0.0,8345.0,4329.0,313.5,12190.401182976002,38210.463,0.0,0.0,0.0,0.0,0.0,0.0,-5745.053951238,59804.9496441405,0.0,4722.03980879,0.0
